Dates,EUR 1y1y,USD 1y1y,NOK 1y1y,SEK 1y1y,JPY 1y1y,AUD 1y1y,GBP 1y1y,CHF 1y1y,NZD 1y1y,EUR 2y2y,USD 2y2y,NOK 2y2y,SEK 2y2y,JPY 2y2y,AUD 2y2y,GBP 2y2y,CHF 2y2y,NZD 2y2y,EUR 3y3y,USD 3y3y,NOK 3y3y,SEK 3y3y,JPY 3y3y,AUD 3y3y,GBP 3y3y,CHF 3y3y,NZD 3y3y,EUR 5y5y,USD 5y5y,NOK 5y5y,SEK 5y5y,JPY 5y5y,AUD 5y5y,GBP 5y5y,CHF 5y5y,NZD 5y5y,EUR 3y2y,USD 3y2y,NOK 3y2y,SEK 3y2y,JPY 3y2y,AUD 3y2y,GBP 3y2y,CHF 3y2y,NZD 3y2y,EUR 2y1y,USD 2y1y,NOK 2y1y,SEK 2y1y,JPY 2y1y,AUD 2y1y,GBP 2y1y,CHF 2y1y,NZD 2y1y,EUR 5y2y,USD 5y2y,NOK 5y2y,SEK 5y2y,JPY 5y2y,AUD 5y2y,GBP 5y2y,CHF 5y2y,NZD 5y2y,EUR 7y3y,USD 7y3y,NOK 7y3y,SEK 7y3y,JPY 7y3y,AUD 7y3y,GBP 7y3y,CHF 7y3y,NZD 7y3y,EUR 10y10y,USD 10y10y,NOK 10y10y,SEK 10y10y,JPY 10y10y,AUD 10y10y,GBP 10y10y,CHF 10y10y,NZD 10y10y,EUR 15y15y,USD 15y15y,NOK 15y15y,SEK 15y15y,JPY 15y15y,AUD 15y15y,GBP 15y15y,CHF 15y15y,NZD 15y15y,EUR 20y10y,USD 20y10y,NOK 20y10y,SEK 20y10y,JPY 20y10y,AUD 20y10y,GBP 20y10y,CHF 20y10y,NZD 20y10y
2020-09-16,-64.46300000000001,1.477,,-2.93,-9.92,15.58,-10.71,-72.71,-3.451,-62.828,10.829,,7.04,-11.8,31.39,-5.23,-63.31,11.53,-52.496,35.868,,24.32,-9.42,67.38,8.15,-44.25,36.755,-23.072,82.122,,55.510000000000005,2.36,132.05,30.78,-12.68,96.814,-56.476000000000006,26.595,,18.85,-10.97,52.74,4.25,-51.580000000000005,25.357000000000003,-62.798,4.422000000000001,,3.54,-12.29,21.46,-9.67,-68.52000000000001,6.282,-39.363,63.099,,36.55,-4.03,106.82,20.79,-25.73,71.828,-12.186,95.15,,68.4,6.74,149.02,37.5,-3.96,113.916,15.058,112.565,,84.26,39.42,164.45000000000002,43.14,-1.66,142.085,-8.016,101.965,,53.91,47.09,143.36,31.47,-34.37,145.30700000000002,-18.271,95.308,,41.15,48.14,134.93,27.08,-46.23,145.30700000000002
2020-09-17,-63.836000000000006,1.53,,-4.5,-10.43,17.04,-16.79,-75.01,-4.48,-65.17399999999999,10.091,,7.28,-12.0,32.07,-11.11,-63.36000000000001,10.48,-54.888000000000005,34.56,,22.81,-8.88,65.3,3.92,-45.75,35.998000000000005,-24.131,79.922,,55.61000000000001,3.05,129.84,28.6,-14.94,95.78,-60.348,26.009,,16.85,-10.15,50.96000000000001,-0.65,-53.22,25.209,-63.094,4.5600000000000005,,2.2,-13.02,25.2,-15.8,-67.56,4.999,-40.347,61.246,,40.72,-4.19,104.76,17.69,-25.99,69.783,-13.409,92.604,,65.64999999999999,7.88,146.84,35.92,-7.62,113.426,13.081,110.188,,83.84,39.43,166.2,41.98,-2.92,141.883,-10.115,100.337,,52.56999999999999,48.15,144.27,31.45,-35.36,145.612,-20.188,94.678,,37.91,49.32,135.25,27.37,-46.96,145.612
2020-09-18,-63.472,1.99,,-4.25,-10.86,18.64,-17.09,-75.75,-2.839,-64.09700000000001,10.796,,7.090000000000001,-12.25,34.75,-10.98,-62.36000000000001,11.058,-53.759,36.239,,22.61,-9.25,66.28,3.68,-44.01,35.873,-22.768,82.377,,56.91,3.49,131.04,29.96,-13.45,95.359,-58.23199999999999,27.422,,17.0,-10.62,54.71,-1.67,-50.35,25.555,-63.074,4.35,,1.6,-12.509999999999998,26.76,-15.58,-68.30000000000001,6.189,-39.387,63.363,,40.12,-4.569999999999999,103.61,18.75,-25.91,69.19,-11.752,95.308,,68.23,8.86,149.52,37.53,-5.17,113.151,14.352,111.678,,84.25,39.3,169.12,43.02,-2.16,142.08,-8.858,100.051,,54.49,48.79,145.03,31.49,-34.39,145.837,-18.995,96.212,,41.16,50.09,135.67000000000002,27.08,-46.02,145.837
2020-09-21,-68.147,1.43,,-6.13,-10.93,17.130000000000003,-15.65,-77.75,-6.303,-64.782,9.28,,5.2,-12.25,33.12,-11.14,-66.34,8.74,-54.381,33.491,,21.09,-9.33,61.27,2.42,-47.94,32.875,-25.125,78.107,,53.03,3.49,124.75,26.61,-17.47,90.22,-58.173,24.676,,15.47,-10.75,51.93,-1.82,-54.02,22.735,-66.579,3.331,,0.37,-12.25,24.71,-15.5,-71.82,3.25,-41.589,58.965,,37.97,-4.569999999999999,96.28,16.1,-29.81,64.631,-14.209,91.128,,63.190000000000005,8.86,143.95,33.650000000000006,-9.28,107.612,11.123,107.652,,82.76,39.3,166.32,40.69,-5.74,138.785,-12.817,97.328,,50.98,48.79,140.63000000000002,29.92,-37.86,142.246,-23.255,91.557,,36.85,50.09,130.11,25.7,-49.41,142.246
2020-09-22,-67.152,1.502,,-4.67,-10.93,16.900000000000002,-12.29,-77.25,-3.387,-64.113,9.262,,6.67,-12.25,33.34,-7.7,-63.55,9.321,-53.935,34.132,,22.66,-9.25,65.09,6.069999999999999,-45.48,34.061,-23.423,79.053,,55.31,3.49,128.06,29.91,-14.95,89.964,-58.109,25.237,,17.05,-10.62,51.6,1.91,-51.82,23.919,-65.401,2.827,,1.4500000000000002,-12.509999999999998,26.62,-11.84,-69.28,4.027,-40.366,60.153,,40.12,-4.569999999999999,102.47,19.65,-27.42,65.013,-12.183,91.913,,65.56,8.86,145.28,36.8,-6.67,106.918,13.142,108.954,,83.52000000000001,39.3,164.93,42.79,-4.2,139.256,-10.155,99.058,,52.34,48.79,144.06,30.61,-36.1,142.652,-20.45,93.871,,38.63,50.09,135.47,25.82,-47.68,142.652
2020-09-23,-66.613,1.267,,-4.03,-11.64,14.99,-11.25,-76.75,-6.4350000000000005,-63.43,9.586,,7.16,-13.37,32.02,-5.92,-63.580000000000005,6.529,-52.886,34.62,,23.380000000000003,-10.7,60.81,7.84,-45.76,30.233,-21.818,79.562,,56.82000000000001,3.36,123.71,31.290000000000003,-14.95,85.597,-57.975,25.099,,17.48,-12.23,50.02,4.08,-52.23,20.345,-65.009,3.801,,2.06,-13.66,24.5,-9.99,-69.53,1.775,-37.782,60.906000000000006,,39.69,-5.71,96.25,20.45,-27.500000000000004,61.226,-11.147,92.331,,68.47999999999999,9.44,142.22,38.56,-6.569999999999999,102.245,13.505,109.655,,84.54,37.89,160.17,46.27,-6.21,135.537,-9.988,99.641,,52.43,47.88,139.95,35.11,-34.64,139.032,-20.316000000000003,93.417,,37.42,49.06,131.26,31.03,-45.2,139.032
2020-09-24,-65.826,0.8099999999999999,,-3.24,-12.62,13.11,-11.64,-76.25,-5.039,-62.358,10.03,,8.18,-13.74,29.2,-6.4,-64.60000000000001,5.782,-52.406,33.747,,24.72,-11.0,58.23,6.660000000000001,-45.77,29.733,-23.054,78.375,,55.83,1.36,123.25,30.1,-14.95,84.506,-56.635000000000005,25.177,,19.38,-12.56,45.49,2.17,-52.25,20.506,-63.827,3.73,,2.9000000000000004,-13.5,25.34,-10.39,-71.53,0.334,-39.542,59.91,,39.09,-5.5,95.97,19.44,-27.37,60.374,-12.145,90.903,,67.11,5.92,141.74,37.26,-6.73,100.845,12.465,110.131,,82.6,38.83,159.41,45.94,-3.67,136.137,-11.21,101.439,,51.0,47.38,138.63,34.58,-36.35,139.052,-21.644,95.021,,38.1,48.74,129.82,29.96,-48.18,139.052
2020-09-25,-66.333,0.69,,-4.01,-12.25,13.25,-12.3,-77.75,-3.757,-63.31400000000001,9.435,,7.19,-13.36,28.35,-7.52,-65.35,8.290000000000001,-54.137,34.298,,22.18,-10.75,56.28,4.4,-48.0,31.702,-25.089,78.352,,53.09,3.98,119.53,26.68,-18.22,88.089,-58.346,24.533,,16.97,-12.37,46.1,0.5700000000000001,-53.72,22.115,-64.084,3.44,,2.06,-12.75,21.61,-11.13,-69.81,3.151,-40.782,60.424,,38.76,-4.7,91.44,16.12,-30.79,62.654,-14.693,90.535,,62.74,9.76,138.41000000000005,33.82,-9.89,105.351,9.122,109.492,,83.85000000000001,40.59,156.53,42.370000000000005,-4.71,137.81300000000002,-14.812,99.652,,49.06,50.89,138.23000000000002,30.51,-37.63,140.401,-25.165,92.462,,33.660000000000004,51.81,130.73999999999998,26.090000000000003,-49.67,140.401
2020-09-28,-65.733,0.7100000000000001,,-4.130000000000001,-12.0,14.81,-12.34,-75.26,-4.3180000000000005,-63.147,9.289,,7.21,-12.36,29.3,-7.290000000000001,-66.57,6.096,-53.003,33.422000000000004,,23.04,-9.5,58.24,5.91,-47.19,28.977000000000004,-24.174,78.522,,53.78,4.61,121.22,28.660000000000004,-17.45,84.19200000000001,-57.024,23.855,,17.68,-11.18,45.11,2.01,-53.400000000000006,19.206,-64.806,3.601,,2.24,-12.25,23.99,-11.56,-71.52,1.308,-40.154,59.985,,37.1,-3.65,95.2,17.91,-29.67,59.636,-13.577,91.132,,65.03999999999999,10.12,138.72,35.870000000000005,-9.35,100.841,10.63,112.09,,83.84,42.63,156.06,43.44,-4.21,134.796,-13.384,102.913,,50.24,53.22,135.51999999999998,32.05,-37.62,137.433,-23.816000000000003,96.421,,35.34,54.56,127.34,27.53,-49.9,137.433
2020-09-29,-65.816,0.624,,-2.69,-12.36,16.259999999999998,-11.57,-77.49000000000001,-2.052,-63.595,9.562,,6.29,-13.0,30.630000000000003,-7.06,-66.03999999999999,8.565000000000001,-53.82599999999999,33.098,,21.71,-10.0,61.05,3.790000000000001,-47.72,32.062000000000005,-25.673,78.912,,53.27,4.61,123.79,25.32,-19.45,86.163,-58.167,22.65,,16.55,-11.68,47.92,0.0699999999999999,-53.43,22.045,-65.012,3.983,,1.48,-13.26,23.89,-10.12,-69.53,3.523,-41.285,60.771,,37.29,-4.14,97.27,14.88,-31.4,63.378,-15.323999999999998,91.253,,64.05999999999999,10.44,141.66,32.32,-11.52,101.633,9.065,111.121,,83.50999999999999,41.47,158.67,40.96,-4.74,137.50199999999998,-15.305,101.843,,49.02,53.09,135.57999999999998,29.54,-37.84,140.695,-25.83,95.978,,34.04,54.83,126.65,24.95,-49.86,140.695
2020-09-30,-64.541,0.673,,-2.52,-12.28,16.46,-10.22,-76.5,-0.745,-62.352,11.261,,8.93,-12.81,30.39,-4.55,-65.56,11.532,-52.716,36.562,,23.81,-9.6,65.81,8.62,-47.75,35.507,-23.274,82.82000000000001,,54.0,4.49,128.11999999999998,31.8,-17.2,89.452,-56.348,26.892,,18.94,-11.27,48.29,4.29,-53.59,25.359,-63.691,4.373,,3.45,-12.32,23.61,-8.34,-69.03,6.03,-39.236,63.695,,39.09,-3.78,105.24,21.02,-29.49,67.31,-12.609,95.928,,64.14999999999999,10.03,143.47,39.03,-9.0,104.603,12.68,115.135,,81.32000000000001,42.370000000000005,159.31,45.78,-2.96,141.36,-11.414,106.153,,53.38,53.74,139.38,34.39,-36.36,144.911,-21.932,100.83,,41.97,55.75,131.63,29.54,-48.42,144.911
2020-10-01,-65.17500000000001,1.79,,-2.2,-11.37,15.77,-9.96,-76.25,-0.257,-63.033,11.061,,9.08,-11.87,31.27,-4.92,-66.10000000000001,12.525,-52.923,36.409000000000006,,24.51,-8.35,59.21,9.47,-47.75,37.266,-22.814,81.355,,55.83,6.239999999999999,123.77,33.27,-17.46,91.738,-57.598000000000006,26.091,,19.73,-10.15,51.0,5.2,-53.49,27.372000000000003,-64.53,4.82,,3.7,-11.95,23.79,-8.780000000000001,-70.54,7.249,-38.91,62.48,,40.47,-2.56,92.85,21.64,-30.48,68.351,-12.165,94.169,,66.18,12.09,144.93,41.1,-8.83,107.604,13.107,114.377,,82.91,43.94,162.89,49.01,-2.7,143.254,-10.341,105.576,,51.04,54.92,138.87,37.77,-35.620000000000005,147.587,-20.789,99.057,,37.98,56.41,129.7,33.81,-47.69,147.587
2020-10-02,-65.684,1.18,,-1.27,-11.5,16.28,-9.71,-77.0,-1.81,-63.813,12.755,,9.89,-12.24,30.36,-3.94,-64.35,10.692,-53.457,38.755,,25.31,-9.25,66.53,9.74,-47.25,34.657,-23.562,84.66900000000001,,55.69,5.36,128.01,34.23,-15.72,89.116,-57.275,28.97,,20.05,-10.94,48.53,5.63,-52.85,25.235000000000003,-65.141,4.951,,4.9,-12.0,22.13,-8.469999999999999,-70.05,5.050000000000001,-39.739,65.853,,40.27,-3.39,106.95,22.37,-29.42,65.33200000000001,-12.839999999999998,97.482,,66.09,11.19,142.11,42.26,-6.64,105.254,13.567000000000002,117.086,,84.42,43.51,160.91,50.59,-1.1900000000000002,141.08,-10.147,107.335,,51.35999999999999,54.82,141.2,39.5,-34.160000000000004,144.637,-20.762,100.631,,35.93,56.31,133.58,34.55,-46.52,144.637
2020-10-05,-64.941,3.3000000000000003,,-1.28,-10.5,16.07,-9.14,-77.74,-0.75,-62.115,17.305999999999997,,11.56,-11.62,32.83,-1.62,-63.6,13.243,-51.101,46.804,,26.21,-8.09,71.24000000000001,13.95,-45.94,37.907,-21.013,95.598,,57.67,6.49,134.56,38.92,-14.7,94.845,-55.23,36.6,,21.1,-9.93,51.970000000000006,8.450000000000001,-51.9,27.507,-63.931,8.98,,7.79,-12.1,25.22,-6.510000000000001,-68.84,7.744,-37.115,75.628,,42.48,-2.32,113.32,28.110000000000003,-28.04,70.474,-10.325,109.247,,67.93,12.37,148.75,46.17,-5.84,111.433,15.807,126.931,,88.14999999999999,45.42,166.25,55.26,0.58,144.765,-7.926,116.497,,52.51,56.65,145.38,44.55,-32.67,148.339,-18.414,110.222,,36.25,57.74,136.56,39.68,-45.3,148.339
2020-10-06,-64.58,3.482,,0.7000000000000001,-9.49,12.93,-8.6,-75.75,-4.884,-61.297,15.352,,12.0,-10.37,28.35,-1.21,-64.29,11.573,-50.279,40.871,,26.88,-6.36,58.7,13.55,-45.72,35.574,-20.082,89.414,,58.34,8.25,127.41,38.8,-13.71,91.732,-54.563,32.232,,21.37,-7.93,45.1,8.690000000000001,-52.31,25.801,-63.305,8.366999999999999,,7.090000000000001,-11.38,20.3,-6.0,-70.52000000000001,5.537,-36.516,69.33200000000001,,42.41,-0.63,98.92,27.58,-27.17,67.533,-9.171,103.115,,69.1,14.18,146.61,46.34,-4.760000000000001,108.173,15.945,120.93,,87.72,47.23,163.98999999999998,55.97,2.11,142.16899999999998,-7.175,112.307,,56.720000000000006,58.440000000000005,139.96,45.16,-32.15,145.717,-17.514,106.264,,42.24,59.79,130.15,40.11,-45.03,145.717
2020-10-07,-63.852,3.771,,1.59,-9.52,13.64,-7.649999999999999,-78.01,-0.5579999999999999,-61.057,19.183,,12.24,-9.88,28.68,0.0,-63.080000000000005,12.032,-49.376,48.203,,27.950000000000003,-6.49,62.93,14.71,-46.0,36.765,-18.292,96.977,,60.09,8.870000000000001,129.69,40.47,-13.2,93.317,-53.96300000000001,38.448,,22.33,-8.19,46.83,9.88,-53.45,26.362,-62.516000000000005,9.881,,7.53,-10.26,22.83,-4.61,-65.8,6.283,-34.678,76.913,,45.16,-0.09,104.07,29.1,-26.38,69.354,-7.33,110.844,,70.26,14.96,146.93,48.11,-4.4,109.739,17.885,126.732,,88.03,46.85,167.31,56.34,3.87,144.146,-5.589,116.561,,57.82000000000001,59.2,141.79999999999998,45.86,-29.43,147.369,-15.967999999999998,109.986,,44.34,61.370000000000005,131.9,41.08,-41.86,147.369
2020-10-08,-64.897,4.119,,-0.97,-10.12,13.59,-7.52,-78.24,-5.671,-61.816,18.59,,10.12,-10.24,30.320000000000004,-0.35,-64.61,6.617000000000001,-50.668,47.948,,25.5,-6.69,61.63999999999999,13.64,-47.010000000000005,34.136,-19.922,97.028,,57.830000000000005,8.129999999999999,129.13,38.39,-14.46,92.879,-55.139,37.66,,19.96,-8.35,49.220000000000006,9.09,-53.12,22.901,-63.718,10.284,,6.32,-10.43,23.89,-4.66,-70.3,0.387,-36.552,76.821,,42.32,-0.73,100.7,27.3,-27.87,69.113,-8.911,110.806,,68.28,14.01,148.44,45.84,-5.58,109.032,16.059,126.657,,86.91,45.87,169.68,55.06,3.37,143.545,-7.460999999999999,117.334,,54.50000000000001,58.10999999999999,143.56,44.01,-30.680000000000003,146.641,-17.684,112.037,,39.27,60.21,133.12,40.06,-43.33,146.641
2020-10-09,-65.064,4.299,,-1.64,-10.5,14.61,-7.84,-77.99000000000001,-3.968,-62.171,18.5,,9.09,-9.87,30.320000000000004,-0.4,-64.60000000000001,7.26,-50.761,46.824,,25.55,-6.38,62.71,14.2,-47.75,34.143,-18.954,95.261,,57.120000000000005,9.38,128.72,39.16,-14.98,91.209,-55.598000000000006,36.374,,19.85,-7.939999999999999,48.99,8.649999999999999,-54.2,23.115,-64.091,10.91,,3.9,-10.37,22.78,-4.83,-68.07,1.192,-35.915,75.697,,41.14,-0.62,101.74,28.13,-28.8,67.877,-7.7,108.616,,67.9,16.04,146.86,46.64,-5.800000000000001,107.065,17.769,124.703,,85.57000000000001,46.55,169.06,55.04,2.09,141.9,-5.626,116.496,,53.620000000000005,59.36,141.20999999999998,43.37,-31.19,145.686,-16.207,111.485,,39.02,61.33,130.07999999999998,38.15,-43.35,145.686
2020-10-12,-65.20899999999999,4.299,,-1.49,-9.88,14.77,-8.89,-76.25,-4.293,-62.714000000000006,19.2,,9.2,-9.18,29.49,-1.21,-66.08000000000001,8.241999999999999,-51.85,47.477,,25.05,-4.74,60.56,12.81,-48.17,33.393,-20.74,95.722,,56.99999999999999,9.31,127.25,37.92,-16.46,89.935,-56.167,36.839,,19.4,-6.21,48.02,8.3,-54.13,22.999,-64.484,10.985,,4.2700000000000005,-10.73,22.41,-5.82,-70.07,2.75,-37.528,76.881,,41.36,0.7100000000000001,99.4,26.640000000000004,-29.67,66.039,-9.596,108.582,,67.55,15.05,146.0,45.49,-7.68,106.169,16.003999999999998,125.901,,85.00999999999999,47.11,166.57999999999998,54.32,2.33,142.293,-6.891,116.366,,53.290000000000006,59.74,141.33,43.71,-31.430000000000003,145.612,-17.197000000000003,110.469,,39.66,61.98,131.07,39.11,-43.580000000000005,145.612
2020-10-13,-66.14,3.049,,-3.89,-10.489999999999998,14.8,-9.42,-76.5,-1.598,-64.189,14.415,,5.970000000000001,-9.0,28.81,-3.12,-64.79,9.816,-53.239,41.28,,22.22,-5.0,58.69,9.56,-48.21,32.825,-23.282,89.48899999999999,,54.27,9.38,124.66,33.040000000000006,-16.470000000000002,88.703,-57.899,30.574,,16.59,-6.19,47.8,5.88,-54.17,22.929,-66.026,8.657,,1.7399999999999998,-10.51,21.2,-7.3,-69.52000000000001,4.777,-39.5,70.063,,38.34,0.43,95.96,21.52,-30.54,64.775,-12.524,102.742,,65.03,15.35,144.01999999999998,40.77,-7.12,104.952,14.016,120.211,,83.58,49.15,166.68,49.56,2.33,142.818,-8.955,110.708,,54.02,63.01,140.04000000000002,38.5,-31.17,146.685,-19.339,105.264,,41.52,65.22,129.02,33.96,-43.56,146.685
2020-10-14,-66.496,2.8000000000000003,,-4.01,-10.89,14.86,-9.16,-77.75999999999999,-0.643,-65.141,14.437,,5.25,-9.25,27.750000000000004,-2.77,-65.57,10.89,-55.1,41.553,,20.07,-5.56,58.68,8.799999999999999,-48.99,34.361000000000004,-25.386,89.089,,51.24,10.0,124.88,31.28,-17.47,89.03,-59.678,31.555,,15.2,-7.199999999999999,45.83,4.9,-55.08,24.878,-66.574,6.686,,0.05,-9.85,20.95,-6.43,-68.78999999999999,3.736,-41.02,69.325,,36.56,0.48,97.05,20.46,-31.11,64.595,-14.945,102.65,,61.23,16.41,143.64,38.56,-8.36,105.766,10.884,119.464,,82.03,50.57000000000001,165.82,47.49,1.06,142.94199999999998,-12.004,110.105,,52.53,65.64999999999999,139.64,34.92,-32.17,147.007,-22.306,104.501,,39.81,68.62,128.5,29.33,-44.54,147.007
2020-10-15,-67.44,4.224,,-5.13,-10.62,12.78,-10.489999999999998,-77.99000000000001,-5.058,-66.111,16.121,,4.01,-10.24,24.86,-4.95,-68.33,6.239,-57.037000000000006,42.996,,18.85,-6.63,53.23,5.72,-50.74,28.494000000000003,-28.958,89.48,,49.32,6.619999999999999,116.5,25.8,-22.96,82.844,-61.02,33.331,,13.82,-8.129999999999999,41.07,2.33,-55.85,18.841,-67.586,9.048,,-1.09,-11.12,17.79,-8.59,-70.55,1.501,-44.341,70.027,,34.18,-0.99,89.07000000000001,16.05,-36.09,59.821000000000005,-18.798,102.71699999999998,,59.5,11.69,135.13,32.35,-14.28,98.433,6.912,119.776,,77.86999999999999,51.12,159.69,42.47,-2.3800000000000003,137.051,-16.016,111.153,,47.31,63.57000000000001,133.06,30.72,-36.620000000000005,141.386,-26.051,105.749,,33.96,65.64999999999999,121.85,25.52,-48.44,141.386
2020-10-16,-69.07799999999999,3.649,,-5.11,-10.75,12.22,-10.26,-79.24,-2.883,-66.666,16.853,,4.32,-10.75,23.86,-4.79,-67.58999999999999,6.743,-57.440000000000005,44.13,,19.49,-7.380000000000001,50.870000000000005,5.609999999999999,-49.62,29.251,-29.804,90.505,,49.51,5.74,114.26,26.9,-22.72,83.135,-61.471,34.582,,14.48,-8.690000000000001,39.98,2.29,-55.03,19.608,-68.55499999999999,9.753,,-1.0699999999999998,-11.62,17.46,-7.85,-69.44,1.751,-44.574000000000005,71.242,,33.44,-1.59,86.49,16.31,-37.61,59.624,-20.033,103.638,,60.33,10.63,132.95999999999998,34.050000000000004,-12.86,99.082,5.731,119.66,,77.68,48.65,159.22,42.47,-1.64,138.69,-17.048,110.454,,47.61,61.22,131.07999999999998,31.19,-35.66,144.178,-26.897,105.527,,34.73,63.690000000000005,118.72,26.28,-47.98,144.178
2020-10-19,-69.39,4.359,,-6.04,-10.62,12.3,-10.55,-77.25,-2.018,-67.43900000000001,18.238,,4.590000000000001,-10.0,27.14,-5.81,-68.07,7.994,-58.043,47.096,,19.37,-6.74,55.27,4.61,-49.43,30.554,-28.782000000000004,93.867,,49.220000000000006,8.12,118.6,25.230000000000004,-19.97,83.92500000000001,-61.865,37.305,,14.52,-8.309999999999999,44.92,1.91,-55.38,20.925,-68.52000000000001,9.893,,-0.13,-10.74,19.69,-8.75,-71.81,2.7550000000000003,-45.17,74.093,,35.120000000000005,-1.4500000000000002,89.4,14.79,-33.53,60.388,-17.925,107.372,,58.73,14.510000000000002,138.26,32.22,-10.98,99.906,6.767,124.481,,80.97999999999999,49.79,162.71,41.02,-0.36,139.475,-16.128999999999998,115.052,,49.65,62.86000000000001,136.84,29.6,-33.67,144.981,-26.062,109.516,,36.11,65.0,124.68999999999998,24.77,-46.02,144.981
2020-10-20,-67.703,4.207000000000001,,-3.76,-10.36,10.92,-11.27,-77.49000000000001,-5.8950000000000005,-63.88700000000001,19.018,,5.970000000000001,-11.01,26.75,-5.17,-67.04,6.856,-53.313,48.328,,21.6,-7.5,57.05,6.710000000000001,-48.97,29.996,-24.617,97.036,,52.33,7.24,121.42,28.660000000000004,-17.98,86.423,-57.302,38.196000000000005,,16.28,-9.05,45.31,2.98,-54.8,20.11,-66.255,10.723,,0.66,-11.4,19.22,-8.99,-71.77,2.28,-41.176,77.037,,37.84,-1.82,92.69,18.19,-33.28,61.48400000000001,-13.636,110.708,,62.1,13.29,140.79999999999998,35.68,-7.82,103.362,10.775,128.808,,81.63,47.370000000000005,164.0,43.67,2.06,142.723,-12.992,119.183,,51.78,60.4,138.69,33.410000000000004,-32.17,148.587,-23.169,113.278,,39.33,62.78,126.68,28.73,-45.03,148.587
2020-10-21,-67.145,4.427,,-2.64,-9.77,11.71,-8.7,-79.02,-4.283,-63.637,20.595,,7.439999999999999,-9.62,26.77,-1.1900000000000002,-65.08,8.574,-52.62,52.628,,22.9,-6.25,58.99,12.0,-47.510000000000005,33.915,-22.651,102.673,,53.88,8.62,125.34,36.01,-15.97,90.504,-57.047,41.885,,17.740000000000002,-7.81,47.85,7.59,-53.6,23.759,-65.899,10.708,,2.16,-10.5,17.59,-5.4,-69.78999999999999,1.878,-38.084,82.528,,38.54,-0.52,95.2,25.15,-31.11,65.508,-12.338,116.54500000000002,,64.32,14.77,145.67000000000002,43.31,-5.86,107.721,12.646,135.165,,84.0,48.26,169.42999999999998,51.28,2.33,145.513,-11.072,125.051,,53.620000000000005,61.58,143.52,39.38,-31.17,151.39100000000002,-21.429,119.049,,39.72,64.03999999999999,130.81,34.02,-43.56,151.39100000000002
2020-10-22,-66.843,5.2940000000000005,,-2.35,-9.5,10.18,-7.580000000000001,-77.25,-1.562,-62.675,22.398,,8.88,-9.49,27.82,0.8500000000000001,-64.36,12.484,-50.941,55.714,,25.3,-6.13,66.18,15.42,-46.51,40.082,-20.578,108.19,,56.75,8.75,133.06,40.13,-14.46,98.223,-55.583000000000006,44.632,,19.8,-7.689999999999999,49.23,11.25,-51.88,29.153,-65.142,12.326,,3.35,-10.37,16.509999999999998,-3.9,-70.78999999999999,5.396999999999999,-36.545,86.832,,40.97,0.0699999999999999,107.06,28.46,-29.1,73.027,-10.009,122.796,,67.38,14.53,150.67999999999998,47.98,-4.75,115.365,16.165,138.538,,86.1,50.48,173.36,55.46,4.14,152.022,-7.087000000000001,128.98000000000002,,56.06,64.08,147.3,45.02,-29.68,157.571,-17.512,123.742,,42.26,66.44,134.26,40.74,-42.11,157.571
2020-10-23,-66.005,5.399,,-0.64,-8.75,10.64,-7.21,-76.5,-3.107,-62.293,22.744,,10.59,-8.870000000000001,28.26,1.21,-65.59,11.458,-51.536,55.391,,26.88,-5.13,58.64,14.64,-45.76,39.464,-21.098,105.611,,57.46,10.62,126.15,40.2,-13.46,96.37,-56.192,44.187,,21.63,-6.88,50.59,10.04,-52.35,28.548,-64.30900000000001,12.506,,5.25,-9.62,18.14,-3.28,-69.05,4.303,-37.067,86.128,,43.68,1.5599999999999998,93.23,29.2,-27.17,71.501,-10.509,118.946,,66.75999999999999,16.68,148.36,47.65,-4.36,113.294,15.419,134.959,,89.64,52.24,171.04999999999998,55.7,2.73,152.077,-7.724,124.838,,55.63,65.28,146.2,44.66,-25.74,157.653,-17.913,119.539,,40.36,67.63,134.05,39.93,-36.06,157.653
2020-10-26,-65.982,4.309,,-0.4599999999999999,-9.2,9.33,-8.0,-77.0,-5.607,-62.892,19.81,,10.89,-9.4,25.540000000000003,-0.01,-62.36000000000001,8.98,-51.746,49.729,,26.52,-5.74,56.38,15.13,-45.43,35.914,-21.699,99.367,,57.53,9.88,123.24,40.81,-13.2,92.318,-56.301,38.844,,21.06,-7.430000000000001,44.940000000000005,9.96,-51.4,25.264,-64.794,11.135,,5.94,-9.91,18.49,-4.5600000000000005,-67.85,2.239,-37.269000000000005,79.866,,44.38,0.31,93.18,29.57,-27.54,68.62700000000001,-11.367,112.706,,66.41,16.28,143.52,48.370000000000005,-3.67,108.403,14.111,130.308,,88.14999999999999,51.78,167.65,55.57,4.12,148.735,-9.028,119.951,,57.57,64.95,142.35,45.07,-29.7,154.363,-19.213,114.509,,45.1,67.10000000000001,131.61,40.39,-42.370000000000005,154.363
