,SD0490FS 2Y1Y BLC Curncy,CDFS0201 BLC Curncy,S0141FS 2Y1Y BLC Curncy,S0514FS 2Y1Y BLC Curncy,SD0302FS 2Y1Y BLC Curncy,NDFS0201 BLC Curncy,SKFS0201 BLC Curncy,CDFS0202 BLC Curncy,S0141FS 2Y2Y BLC Curncy,S0514FS 2Y2Y BLC Curncy,SD0302FS 2Y2Y BLC Curncy,S0141FS 3Y2Y BLC Curncy,S0141FS 7Y3Y BLC Curncy,SD0490FS 5Y5Y BLC Curncy,S0141FS 5Y5Y BLC Curncy,S0514FS 5Y5Y BLC Curncy,CDFS1515 BLC Curncy,S0141FS 15Y15Y BLC Curncy,SD0302FS 15Y15Y BLC Curncy,NDFS1515 BLC Curncy,SKFS1515 BLC Curncy,SD0490FS 20Y10Y BLC Curncy,CDFS2010 BLC Curncy,S0141FS 20Y10Y BLC Curncy,S0514FS 20Y10Y BLC Curncy,SD0302FS 20Y10Y BLC Curncy,NDFS2010 BLC Curncy,SKFS2010 BLC Curncy,RV0001P 2Y BLC Curncy,RV0007P 2Y BLC Curncy,RV0006P 2Y BLC Curncy,RV0002P 2Y BLC Curncy,RV0004P 2Y BLC Curncy,RV0008P 2Y BLC Curncy,RV0005P 2Y BLC Curncy,RV0006P 3Y BLC Curncy,RV0002P 3Y BLC Curncy,RV0004P 3Y BLC Curncy,RV0008P 3Y BLC Curncy,RV0005P 3Y BLC Curncy,YM1 Comdty,RV0001P 5Y BLC Curncy,RV0007P 5Y BLC Curncy,RV0006P 5Y BLC Curncy,RV0002P 5Y BLC Curncy,RV0004P 5Y BLC Curncy,RV0008P 5Y BLC Curncy,RV0005P 5Y BLC Curncy,GTAUD5Y Govt,GTNZD5Y Govt,RV0001P 7Y BLC Curncy
,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last
2021-08-17,0.7123,1.4433,0.5219,-0.52769,0.8005,1.7009,0.2625,1.5434,0.5436,-0.50771,0.9444,0.5847,0.705,1.4456,0.676,-0.01992,2.4811,0.5249,1.7839,3.0985,0.9906,1.4684,2.4029,0.467,0.05566,1.6537,3.0985,0.8466,0.2277,0.4294,0.1667,-0.7782,-0.7046,-0.5998,-0.4354,0.2005,-0.8063,-0.6929,-0.5443,-0.3088,99.74,0.7725,0.8488,0.3236,-0.756,-0.579,-0.3934,-0.0523,0.5775,1.295,1.0429
2021-08-18,0.706,1.452,0.5163,-0.53612,0.7948,1.7593,0.2611,1.5551,0.5462,-0.50887,0.9446,0.595,0.7377,1.4404,0.7092,-0.02172,2.4407,0.5505,1.8035,3.1501,0.9706,1.4622,2.3566,0.4965,0.0618,1.677,3.1501,0.8575,0.2305,0.4372,0.1563,-0.7765,-0.7157,-0.6083,-0.4459,0.1924,-0.8146,-0.7011,-0.5583,-0.3241,99.75,0.7741,0.8583,0.3176,-0.7643,-0.5882,-0.4074,-0.0705,0.5675,1.33,1.0402
2021-08-19,0.7125,1.4678,0.4926,-0.53869,0.7468,1.7732,0.2581,1.5474,0.5118,-0.52259,0.8896,0.5441,0.6936,1.4035,0.6647,-0.03585,2.4089,0.5335,1.7754,3.1077,0.9317,1.4264,2.3258,0.4777,0.03427,1.664,3.1077,0.7986,0.2371,0.4372,0.131,-0.7789,-0.7206,-0.6092,-0.4446,0.1666,-0.8165,-0.705,-0.5612,-0.3238,99.775,0.7721,0.8411,0.2876,-0.7673,-0.5922,-0.4047,-0.0664,0.535,1.305,1.0334
2021-08-20,0.7269,1.4706,0.4868,-0.54205,0.7309,1.7293,0.2357,1.5639,0.4982,-0.52453,0.866,0.5334,0.6984,1.4119,0.6619,-0.03438,2.4127,0.5368,1.7858,3.0411,0.9447,1.4128,2.3148,0.4821,0.0351,1.6618,3.0411,0.8267,0.2408,0.4336,0.1123,-0.781,-0.7253,-0.6133,-0.4539,0.1487,-0.8191,-0.7085,-0.5635,-0.3337,99.79,0.7866,0.8472,0.2672,-0.7716,-0.5976,-0.4095,-0.0744,0.5195,1.253,1.0497
2021-08-23,0.7057,1.489,0.488,-0.53918,0.7516,1.7522,0.236,1.5779,0.5145,-0.51896,0.8946,0.5539,0.7007,1.4148,0.6669,-0.02963,2.4437,0.5472,1.8026,3.052,0.955,1.4087,2.3514,0.4928,0.06353,1.6787,3.052,0.8209,0.2408,0.4408,0.1273,-0.7793,-0.7238,-0.6048,-0.4359,0.1645,-0.8133,-0.7049,-0.5513,-0.3133,99.78,0.7765,0.8639,0.2854,-0.7648,-0.5896,-0.3933,-0.0468,0.5313,1.248,1.0429
2021-08-24,0.7423,1.5116,0.4894,-0.5332,0.8123,1.8691,0.2444,1.613,0.5157,-0.52081,0.9678,0.5626,0.7215,1.4761,0.6872,-0.04227,2.4653,0.5467,1.8817,3.1586,0.9251,1.4514,2.3754,0.4921,0.05464,1.7741,3.1586,0.7944,0.2411,0.4431,0.1383,-0.7761,-0.7206,-0.6059,-0.447,0.1743,-0.8083,-0.7017,-0.5493,-0.3209,99.75,0.8045,0.8856,0.2936,-0.7599,-0.5844,-0.3836,-0.0549,0.571,1.285,1.0797
2021-08-25,0.7805,1.5487,0.5238,-0.51411,0.8592,1.7871,0.2644,1.6473,0.5581,-0.48785,1.0039,0.6172,0.7969,1.5497,0.759,0.02948,2.4927,0.6195,1.8911,3.2109,1.0359,1.4788,2.3866,0.5628,0.12164,1.7747,3.2109,0.8906,0.2366,0.4492,0.1643,-0.7674,-0.7085,-0.5844,-0.3943,0.2033,-0.7895,-0.6801,-0.5206,-0.2551,99.735,0.8281,0.9161,0.3319,-0.7287,-0.5467,-0.3385,0.0224,0.5825,1.315,1.1186
2021-08-26,0.7977,1.5437,0.5389,-0.50285,0.8642,1.7873,0.2729,1.6591,0.5731,-0.47281,1.0248,0.6334,0.8014,1.5472,0.7644,0.05293,2.4653,0.6275,1.899,3.2754,1.0219,1.481,2.3489,0.5698,0.13243,1.7617,3.2754,0.878,0.2417,0.4482,0.1608,-0.7665,-0.702,-0.5886,-0.4074,0.2027,-0.7846,-0.6721,-0.5173,-0.2648,99.715,0.8457,0.9212,0.3373,-0.7192,-0.5363,-0.3302,0.0228,0.61,1.325,1.1297
2021-08-27,0.7407,1.5104,0.5096,-0.51226,0.8519,1.7918,0.2821,1.605,0.5443,-0.47715,1.0233,0.6048,0.7724,1.5112,0.7347,0.0412,2.4194,0.5976,1.8683,3.2908,1.0016,1.4724,2.3118,0.539,0.14452,1.7507,3.2908,0.8664,0.2165,0.4369,0.1327,-0.7689,-0.702,-0.5982,-0.422,0.1816,-0.7905,-0.6742,-0.5284,-0.2841,99.705,0.7975,0.8767,0.3183,-0.7308,-0.5463,-0.3437,-0.0063,0.6287,1.367,1.0857
2021-08-30,0.7031,1.4776,0.507,-0.51362,0.8227,1.8014,0.2681,1.5616,0.5426,-0.47783,0.9824,0.6051,0.7722,1.4873,0.7346,0.03471,2.427,0.5975,1.8327,3.3105,0.9936,1.4518,2.3186,0.5387,0.13663,1.7215,3.3105,0.8614,0.2032,0.4217,0.1336,-0.7725,-0.7055,-0.5993,-0.4355,0.183,-0.7974,-0.6782,-0.5344,-0.3004,99.745,0.769,0.8565,0.3199,-0.7392,-0.5551,-0.3554,-0.0251,0.5938,1.36,1.0578
2021-08-31,0.7097,1.5104,0.5353,-0.4907,0.8857,1.8387,0.2905,1.6085,0.5744,-0.46025,1.0498,0.6466,0.8452,1.5309,0.8018,0.08563,2.459,0.6609,1.8801,3.3617,1.0369,1.4817,2.3568,0.5993,0.17184,1.7662,3.3617,0.9149,0.2108,0.4202,0.1601,-0.7513,-0.6832,-0.5866,-0.4015,0.2076,-0.7666,-0.649,-0.5155,-0.2526,99.74,0.7792,0.8856,0.3426,-0.7002,-0.5142,-0.32,0.044,0.5988,1.357,1.0793
2021-09-01,0.7066,1.4608,0.5265,-0.48858,0.8861,1.8907,0.3072,1.5575,0.5584,-0.45756,1.0626,0.618,0.8032,1.5109,0.766,0.10065,2.4224,0.6329,1.8953,3.4396,1.0618,1.4633,2.3224,0.5714,0.18963,1.7689,3.4396,0.9238,0.2108,0.4057,0.1412,-0.7527,-0.6882,-0.5946,-0.415,0.1906,-0.7651,-0.6557,-0.5193,-0.2678,99.7,0.7752,0.8425,0.3251,-0.7014,-0.5192,-0.323,0.0311,0.6575,1.42,1.0675
2021-09-02,0.6935,1.4531,0.5115,-0.49636,0.8803,1.899,0.29,1.5375,0.5489,-0.46288,1.033,0.6088,0.8038,1.4941,0.761,0.10499,2.4185,0.626,1.8702,3.424,1.0675,1.4308,2.3207,0.5683,0.1953,1.7621,3.424,0.9537,0.2097,0.3921,0.1321,-0.7562,-0.6967,-0.6066,-0.4376,0.1849,-0.7752,-0.6664,-0.5335,-0.2922,99.715,0.7662,0.819,0.3113,-0.7135,-0.5329,-0.3378,0.0086,0.635,1.442,1.0591
2021-09-03,0.713,1.4486,0.5237,-0.48398,0.8868,1.9398,0.3182,1.5511,0.5628,-0.44528,1.0604,0.6339,0.8518,1.5536,0.8072,0.13577,2.4425,0.6708,1.9072,3.4438,1.0866,1.4849,2.3413,0.6124,0.22336,1.797,3.4438,0.9564,0.2101,0.3933,0.1365,-0.7455,-0.6884,-0.5985,-0.4228,0.1949,-0.7609,-0.6547,-0.531,-0.275,99.71,0.7831,0.8331,0.3297,-0.6909,-0.5153,-0.3222,0.0343,0.6425,1.475,1.0852
2021-09-06,0.7235,1.45,0.5073,-0.47353,0.9126,1.975,0.3247,1.5448,0.5475,-0.44187,1.0876,0.6125,0.8188,1.5568,0.7772,0.12348,2.4372,0.6411,1.9238,3.4906,1.0817,1.4887,2.3411,0.5828,0.22741,1.8158,3.4906,0.9522,0.212,0.3955,0.1183,-0.7469,-0.6901,-0.6039,-0.4376,0.1769,-0.7596,-0.6538,-0.5359,-0.2856,99.705,0.7869,0.8361,0.3117,-0.6894,-0.5159,-0.3322,0.0277,0.66,1.527,1.0876
2021-09-07,0.7563,1.477,0.5452,-0.44624,0.9192,2.0271,0.3529,1.5791,0.5827,-0.4068,1.1173,0.6511,0.8682,1.6196,0.8257,0.17291,2.5009,0.6822,1.9619,3.4732,1.111,1.525,2.4034,0.6224,0.2478,1.8548,3.4732,0.97,0.2251,0.4037,0.1305,-0.7304,-0.6701,-0.5886,-0.3955,0.1907,-0.7374,-0.6246,-0.5161,-0.2401,99.705,0.8246,0.8623,0.3334,-0.649,-0.4722,-0.2972,0.0817,0.6625,1.555,1.133
2021-09-08,0.7593,1.4681,0.582,-0.44472,0.8904,1.9998,0.3564,1.5731,0.6101,-0.40448,1.0667,0.6647,0.8759,1.5801,0.8335,0.17544,2.4955,0.6766,1.9277,3.4057,1.0862,1.5247,2.4053,0.6142,0.2329,1.8236,3.4057,0.9391,0.222,0.3919,0.1485,-0.7281,-0.6692,-0.5923,-0.3866,0.2081,-0.7351,-0.6253,-0.5197,-0.2289,99.695,0.8106,0.8526,0.3525,-0.651,-0.474,-0.3037,0.087,0.6838,1.578,1.1072
2021-09-09,0.7337,1.4686,0.5816,-0.46812,0.9068,1.9722,0.3151,1.5587,0.6121,-0.4279,1.0765,0.6644,0.8532,1.5183,0.8098,0.12772,2.4409,0.6596,1.9001,3.2655,1.0462,1.4474,2.3334,0.6006,0.21258,1.7848,3.2655,0.889,0.2194,0.3973,0.1634,-0.7444,-0.6892,-0.6043,-0.4233,0.2247,-0.7551,-0.6509,-0.5411,-0.2747,99.7,0.7885,0.8379,0.3702,-0.6765,-0.5128,-0.3413,0.0292,0.675,1.545,1.0761
2021-09-10,0.7666,1.4996,0.584,-0.43758,0.8733,1.9472,0.3352,1.6009,0.6232,-0.40184,1.0704,0.6914,0.872,1.5758,0.8329,0.16311,2.5036,0.6774,1.9435,3.256,1.1063,1.4777,2.393,0.6173,0.24225,1.8307,3.256,0.9721,0.2208,0.4133,0.1718,-0.7396,-0.6811,-0.5911,-0.4108,0.234,-0.7425,-0.6368,-0.5246,-0.2598,99.724,0.8165,0.8811,0.3799,-0.6553,-0.4871,-0.3127,0.0492,0.6438,1.525,1.1149
2021-09-13,0.7573,1.4906,0.6022,-0.43409,0.8895,1.9787,0.3347,1.5839,0.6268,-0.40038,1.3415,0.6777,0.8579,1.5473,0.8173,0.16856,2.4741,0.6561,2.0356,3.2553,1.1055,1.4424,2.3705,0.5926,0.25728,1.87,3.2553,0.9696,0.2215,0.4142,0.168,-0.7422,-0.6839,-0.5956,-0.4184,0.2299,-0.745,-0.64,-0.53,-0.2691,99.73,0.8093,0.8726,0.3737,-0.6579,-0.491,-0.3157,0.0388,0.6487,1.547,1.1023
2021-09-14,0.7407,1.4616,0.6222,-0.44421,0.8404,1.9681,0.375,1.5545,0.6429,-0.40868,1.0377,0.6865,0.837,1.4828,0.8037,0.15214,2.4168,0.6426,1.8886,3.179,1.1389,1.4006,2.306,0.5777,0.25015,1.7708,3.179,0.9951,0.2152,0.4063,0.172,-0.742,-0.6847,-0.5928,-0.439,0.2352,-0.7472,-0.6423,-0.5298,-0.2947,99.762,0.7888,0.8446,0.3773,-0.6614,-0.497,-0.3288,0.0036,0.6238,1.525,1.0715
2021-09-15,0.7569,1.4994,0.6618,-0.42769,0.874,1.976,0.3949,1.5981,0.694,-0.38674,1.0502,0.7462,0.8807,1.5158,0.8508,0.19393,2.4275,0.6737,1.8872,3.0803,1.1794,1.4003,2.3217,0.6077,0.2862,1.7635,3.0803,1.056,0.2201,0.4241,0.1995,-0.7388,-0.6758,-0.5778,-0.4092,0.268,-0.7383,-0.6284,-0.5142,-0.2641,99.77,0.7997,0.8807,0.4116,-0.6421,-0.473,-0.3095,0.0405,0.5913,1.462,1.0872
2021-09-16,0.8163,1.5284,0.7091,-0.42265,0.9071,1.996,0.3905,1.6354,0.738,-0.38092,1.088,0.7901,0.9208,1.5549,0.89,0.21405,2.416,0.7085,1.8748,3.1242,1.1968,1.4209,2.3062,0.6398,0.2969,1.7403,3.1242,1.042,0.2314,0.4456,0.2201,-0.7406,-0.6808,-0.5907,-0.4111,0.2986,-0.7411,-0.6325,-0.5198,-0.267,99.64,0.8429,0.9192,0.4492,-0.64,-0.4766,-0.3142,0.0377,0.6213,1.53,1.1305
2021-09-17,0.8413,1.5734,0.733,-0.41103,0.93,1.9865,0.4405,1.687,0.7642,-0.3622,1.1237,0.8205,0.971,1.5873,0.9358,0.24605,2.4422,0.7494,1.885,3.1339,1.2101,1.4378,2.3303,0.6757,0.32867,1.737,3.1339,1.0602,0.2351,0.4647,0.2199,-0.7392,-0.678,-0.586,-0.4019,0.3066,-0.736,-0.6273,-0.5139,-0.2541,99.62,0.8648,0.9598,0.4665,-0.6255,-0.4641,-0.3071,0.0554,0.6487,1.557,1.1565
2021-09-20,0.7967,1.5245,0.6642,-0.43245,0.85,1.9703,0.422,1.6237,0.6997,-0.38666,1.0503,0.7549,0.89,1.5038,0.8627,0.20819,2.4047,0.695,1.8242,3.1158,1.1884,1.3743,2.2875,0.6279,0.28799,1.6656,3.1158,1.0501,0.228,0.4549,0.1869,-0.7581,-0.6954,-0.5901,-0.4105,0.2674,-0.7583,-0.6447,-0.524,-0.2594,99.62,0.8308,0.9136,0.4229,-0.6545,-0.4847,-0.322,0.053,0.6513,1.567,1.1114
2021-09-21,0.7964,1.507,0.685,-0.43738,0.8905,1.939,0.3786,1.6188,0.7207,-0.39147,1.0733,0.7772,0.9362,1.5115,0.9012,0.19502,2.4218,0.719,1.8416,3.0177,1.1772,1.3742,2.3121,0.6531,0.26704,1.6812,3.0177,1.0422,0.229,0.4537,0.2127,-0.7519,-0.6901,-0.5945,-0.4259,0.291,-0.7553,-0.6412,-0.5243,-0.2769,99.64,0.8361,0.9084,0.4439,-0.6507,-0.4841,-0.3288,0.0344,0.6287,1.525,1.1193
2021-09-22,0.8542,1.5342,0.6836,-0.43047,0.8982,1.9356,0.3989,1.6467,0.7191,-0.38895,1.0738,0.7709,0.9133,1.4492,0.8812,0.16953,2.3682,0.7183,1.8264,2.9045,1.1846,1.3177,2.2526,0.6529,0.24287,1.6925,2.9045,1.052,0.2495,0.4613,0.2113,-0.7495,-0.689,-0.5931,-0.4426,0.2903,-0.7536,-0.6423,-0.5298,-0.2991,99.64,0.8554,0.9141,0.4415,-0.6506,-0.4852,-0.3355,0.0068,0.6275,1.53,1.1174
2021-09-23,0.9554,1.6506,0.789,-0.38783,1.0004,1.9729,0.4568,1.7722,0.8207,-0.33454,1.1882,0.8663,1.0034,1.6193,0.9745,0.24904,2.4284,0.7859,1.8992,2.974,1.2118,1.4447,2.2928,0.721,0.29999,1.7545,2.974,1.0756,0.2798,0.5025,0.3169,-0.729,-0.6706,-0.5797,-0.4224,0.397,-0.7197,-0.6118,-0.5011,-0.2742,99.62,0.955,1.0132,0.5461,-0.6005,-0.4354,-0.2879,0.0448,0.6413,1.472,1.2345
2021-09-24,0.9451,1.6723,0.7618,-0.37875,1.0044,1.9997,0.4635,1.7827,0.8036,-0.31582,1.2187,0.8614,1.016,1.6654,0.9875,0.28858,2.5278,0.8091,1.9472,2.9795,1.2546,1.4988,2.4076,0.7457,0.33882,1.7795,2.9795,1.1142,0.2876,0.5212,0.3083,-0.7312,-0.6729,-0.5663,-0.398,0.393,-0.7136,-0.6063,-0.4862,-0.2419,99.56,0.9584,1.0254,0.543,-0.5871,-0.4172,-0.2655,0.091,0.7313,1.537,1.2504
2021-09-27,0.9768,1.7185,0.7858,-0.37353,1.0221,2.0406,0.4642,1.8327,0.816,-0.30893,1.2231,0.8803,1.0917,1.6986,1.0475,0.30206,2.5165,0.8855,1.9846,2.9833,1.2551,1.4909,2.3906,0.8198,0.34258,1.831,2.9833,1.1084,0.2992,0.5301,0.3053,-0.728,-0.6655,-0.5638,-0.3866,0.4011,-0.7093,-0.5991,-0.4813,-0.2262,99.56,0.9993,1.0657,0.5545,-0.5783,-0.4072,-0.2589,0.1089,0.7288,1.54,1.2944
2021-09-28,0.9857,1.7591,0.8348,-0.3591,1.0629,2.0569,0.5084,1.8862,0.862,-0.29409,1.2577,0.9068,1.1041,1.7766,1.064,0.32629,2.6073,0.9073,2.0229,3.0099,1.258,1.6063,2.5,0.8427,0.335,1.8652,3.01,1.104,0.3001,0.5309,0.317,-0.7293,-0.6658,-0.5538,-0.3634,0.4285,-0.7051,-0.593,-0.4685,-0.1938,99.525,1.0208,1.0934,0.5859,-0.5664,-0.3914,-0.2325,0.1534,0.7763,1.555,1.3327
2021-09-29,0.9309,1.7617,0.8531,-0.37095,1.0531,2.0678,0.5028,1.9015,0.8385,-0.30161,1.2817,0.9108,1.1377,1.7549,1.0787,0.33989,2.645,0.9211,2.0267,2.9998,1.2684,1.5764,2.5352,0.8424,0.35754,1.8586,2.9998,1.1237,0.2883,0.5561,0.3147,-0.7307,-0.665,-0.5561,-0.3776,0.4262,-0.7118,-0.5964,-0.4716,-0.2112,99.535,0.9938,1.1031,0.5813,-0.5761,-0.402,-0.236,0.1327,0.7737,1.547,1.3107
2021-09-30,0.914,1.7748,0.8565,-0.37552,1.0697,2.0434,0.5313,1.9087,0.8871,-0.30651,1.2765,0.9368,1.1379,1.7137,1.0944,0.33696,2.6374,0.954,2.0163,2.9424,1.2989,1.5695,2.5356,0.8897,0.3406,1.8685,2.9424,1.1461,0.2777,0.5597,0.319,-0.7336,-0.6639,-0.5549,-0.3636,0.4335,-0.7111,-0.5976,-0.4716,-0.1949,99.525,0.9681,1.1048,0.5952,-0.5735,-0.4007,-0.2301,0.1529,0.7763,1.527,1.2796
2021-10-01,0.8683,1.7359,0.8378,-0.39136,1.0943,2.0611,0.4986,1.857,0.8732,-0.3247,1.3086,0.9341,1.1286,1.695,1.0882,0.32012,2.6022,0.9576,2.0438,2.9469,1.3243,1.5434,2.5036,0.8966,0.35056,1.8955,2.9469,1.195,0.2625,0.5347,0.305,-0.7484,-0.6754,-0.567,-0.397,0.4218,-0.7277,-0.6148,-0.5004,-0.2318,99.505,0.9333,1.0684,0.5793,-0.5973,-0.4254,-0.2681,0.1141,0.785,1.62,1.2474
2021-10-04,0.8834,1.719,0.825,-0.39499,1.1321,2.0269,0.4992,1.8565,0.8645,-0.32442,1.3089,0.9325,1.1549,1.7111,1.1121,0.33351,2.5858,0.9709,2.0406,2.9339,1.336,1.561,2.4849,0.9113,0.37515,1.8891,2.9339,1.2086,0.278,0.5449,0.3141,-0.7495,-0.6757,-0.5599,-0.3916,0.4304,-0.7254,-0.6133,-0.4971,-0.2236,99.495,0.9518,1.0794,0.5868,-0.5898,-0.4188,-0.2588,0.1274,0.7851,1.59,1.2657
2021-10-05,0.9275,1.7481,0.8802,-0.37176,1.1287,2.04,0.5033,1.8803,0.9317,-0.2938,1.3183,1.0144,1.2661,1.7765,1.2124,0.37005,2.6498,1.0559,2.0866,2.9157,1.3726,1.6175,2.5356,0.9962,0.41525,1.9519,2.9157,1.245,0.2847,0.5566,0.3648,-0.7421,-0.6678,-0.5658,-0.3884,0.4793,-0.7123,-0.6018,-0.4925,-0.2107,99.49,0.9808,1.1042,0.6422,-0.5691,-0.4035,-0.2444,0.1442,0.7938,1.592,1.3054
2021-10-06,0.942,1.728,0.8808,-0.35665,1.1119,2.0529,0.5084,1.8557,0.9176,-0.28521,1.3207,0.9861,1.2194,1.7589,1.1701,0.37834,2.6246,1.0231,2.1015,2.926,1.3569,1.6022,2.5223,0.9618,0.42072,1.9713,2.926,1.23,0.2953,0.5618,0.383,-0.7431,-0.6653,-0.5501,-0.382,0.4922,-0.7099,-0.6003,-0.4836,-0.2018,99.45,0.9891,1.092,0.6467,-0.5657,-0.3984,-0.2307,0.1626,0.8438,1.595,1.3072
2021-10-07,0.9958,1.7922,0.8928,-0.3516,1.1878,2.0581,0.5121,1.918,0.9232,-0.28705,1.3658,0.9778,1.207,1.842,1.1616,0.38566,2.6748,1.0172,2.0618,2.9371,1.361,1.6495,2.5687,0.9594,0.43513,1.8705,2.9371,1.2203,0.3124,0.5944,0.3942,-0.7525,-0.6757,-0.5539,-0.394,0.5009,-0.7209,-0.6145,-0.4881,-0.2145,99.415,1.0293,1.1428,0.6567,-0.5746,-0.4161,-0.2405,0.1417,0.8588,1.59,1.3546
2021-10-08,1.0474,1.8495,0.9626,-0.30859,1.2553,2.1014,0.5418,1.9888,1.0052,-0.24012,1.4532,1.0608,1.2955,1.8846,1.2399,0.42126,2.7051,1.0821,2.1212,2.9886,1.3931,1.689,2.5878,1.0213,0.45736,1.9746,2.9886,1.265,0.325,0.6473,0.466,-0.7415,-0.6657,-0.5515,-0.3896,0.5685,-0.7028,-0.5968,-0.479,-0.2057,99.35,1.0654,1.2098,0.7273,-0.5475,-0.391,-0.2266,0.1545,0.9263,1.637,1.39
2021-10-11,1.1358,1.8407,1.0187,-0.26978,1.3664,2.1517,0.5763,1.985,1.0324,-0.19089,1.5406,1.0608,1.3002,1.8499,1.2488,0.47318,2.7113,1.0986,2.2076,3.0747,1.4258,1.6863,2.5895,1.0361,0.5102,2.0755,3.0747,1.2862,0.3279,0.6513,0.5174,-0.7264,-0.6514,-0.5475,-0.3715,0.6173,-0.6821,-0.577,-0.4634,-0.182,99.295,1.0703,1.2138,0.7678,-0.5175,-0.3635,-0.1945,0.1856,0.9838,1.68,1.3929
2021-10-12,1.0917,1.8875,1.0032,-0.20863,1.3653,2.1942,0.632,2.0021,1.0074,-0.14827,1.5319,1.0104,1.247,1.7991,1.1889,0.53275,2.6391,1.0154,2.2314,3.0205,1.4152,1.6221,2.512,0.9509,0.50992,2.055,3.0205,1.2708,0.3493,0.7086,0.4863,-0.7103,-0.6327,-0.5375,-0.3636,0.5854,-0.6568,-0.5526,-0.4534,-0.1716,99.24,1.0799,1.2502,0.7337,-0.4805,-0.3299,-0.1791,0.1952,1.0238,1.722,1.3794
2021-10-13,1.1087,1.8989,0.9746,-0.22555,1.302,2.2039,0.5946,2.0187,0.9694,-0.16184,1.4695,0.9632,1.1487,1.7054,1.1046,0.418,2.5585,0.8991,2.0722,2.9923,1.3561,1.5487,2.4373,0.8352,0.38306,1.9322,2.9923,1.2104,0.3773,0.7498,0.5007,-0.7169,-0.6378,-0.5347,-0.3624,0.5884,-0.6674,-0.5626,-0.4531,-0.169,99.265,1.0777,1.2705,0.7185,-0.4945,-0.3434,-0.1851,0.1951,1.0025,1.765,1.3574
2021-10-14,1.0858,1.8269,0.9437,-0.29965,1.3019,2.2013,0.5307,1.9324,0.9219,-0.23807,1.4722,0.9011,1.0823,1.6711,1.033,0.35909,2.541,0.8333,2.066,2.9497,1.2881,1.5289,2.4052,0.7667,0.32467,1.9205,2.9497,1.1413,0.3826,0.6954,0.4387,-0.7447,-0.664,-0.5547,-0.3847,0.5269,-0.7037,-0.597,-0.4787,-0.2031,99.265,1.0555,1.1956,0.6585,-0.5517,-0.3938,-0.2271,0.1423,0.99,1.757,1.3337
2021-10-15,1.1755,1.8976,1.0208,-0.24586,1.4466,2.2571,0.5589,1.9869,1.0017,-0.21932,1.5884,0.9871,1.1676,1.7039,1.1182,0.38916,2.5228,0.9494,2.09,3.0116,1.2625,1.5482,2.38,0.8894,0.35096,1.9659,3.0116,1.0849,0.4172,0.7361,0.5134,-0.7333,-0.6592,-0.5517,-0.3707,0.5939,-0.6886,-0.5827,-0.4671,-0.1882,99.23,1.1286,1.2522,0.7276,-0.5324,-0.3729,-0.2109,0.164,1.0162,1.812,1.4009
2021-10-18,1.2467,1.9618,1.0948,-0.19352,1.6819,2.5978,0.6895,2.0223,1.0277,-0.12834,1.7647,0.9509,1.1452,1.7177,1.0826,0.35383,2.49,0.9276,2.1539,3.2028,1.2096,1.5253,2.3276,0.8726,0.23075,2.0274,3.2028,1.0189,0.4591,0.8157,0.6752,-0.6802,-0.6104,-0.5194,-0.3195,0.7085,-0.6337,-0.5247,-0.4159,-0.1354,99.025,1.1762,1.3082,0.8022,-0.4762,-0.3159,-0.1486,0.215,1.1775,2.012,1.4456
2021-10-19,1.2175,1.9793,1.1317,-0.16531,1.5552,2.579,0.6811,2.0479,1.0725,-0.10963,1.7084,0.9959,1.1355,1.8083,1.0953,0.40877,2.5286,0.8925,2.1301,3.1278,1.2405,1.5863,2.387,0.8286,0.29087,1.973,3.1278,1.0712,0.4323,0.8218,0.6869,-0.6799,-0.6113,-0.5075,-0.2929,0.7198,-0.6204,-0.5131,-0.3887,-0.1013,99.035,1.1693,1.3246,0.8181,-0.4541,-0.294,-0.1155,0.2576,1.175,2.032,1.4609
2021-10-20,1.2064,1.9762,1.0947,-0.22251,1.5792,2.5496,0.6318,2.0485,1.0466,-0.15746,1.7458,0.9959,1.1334,1.8491,1.0972,0.39752,2.5921,0.9281,2.1296,3.1462,1.2599,1.6546,2.461,0.865,0.29128,1.9857,3.1462,1.0904,0.4317,0.7928,0.6365,-0.7128,-0.6497,-0.5351,-0.3197,0.67,-0.6514,-0.5492,-0.4187,-0.1311,99.04,1.1743,1.3155,0.7795,-0.4851,-0.3288,-0.1543,0.2294,1.195,2.053,1.472
2021-10-21,1.3188,2.0535,1.1418,-0.16516,1.6269,2.641,0.6702,2.1207,1.1053,-0.08936,1.7979,1.0692,1.2346,1.8669,1.185,0.39983,2.6281,0.9797,2.1499,3.2084,1.1859,1.645,2.4866,0.9135,0.24858,2.0792,3.2084,0.9685,0.5011,0.8677,0.6622,-0.6957,-0.6298,-0.537,-0.303,0.6992,-0.6245,-0.5261,-0.4015,-0.1055,99.075,1.2471,1.3854,0.8242,-0.4448,-0.2944,-0.1188,0.2531,1.17,2.09,1.5287
