,USD 1y1y,EUR 1y1y,GBP 1y1y,JPY 1y1y,AUD 1y1y,NZD 1y1y,CHF 1y1y,NOK 1y1y,SEK 1y1y,USD 2y1y,EUR 2y1y,GBP 2y1y,JPY 2y1y,AUD 2y1y,NZD 2y1y,CHF 2y1y,NOK 2y1y,SEK 2y1y,USD 2y2y,EUR 2y2y,GBP 2y2y,JPY 2y2y,AUD 2y2y,NZD 2y2y,CHF 2y2y,NOK 2y2y,SEK 2y2y,USD 5y5y,EUR 5y5y,GBP 5y5y,JPY 5y5y,AUD 5y5y,NZD 5y5y,CHF 5y5y,NOK 5y5y,SEK 5y5y,USD 10y10y,EUR 10y10y,GBP 10y10y,JPY 10y10y,AUD 10y10y,NZD 10y10y,CHF 10y10y,NOK 10y10y,SEK 10y10y,USD 15y15y,EUR 15y15y,GBP 15y15y,JPY 15y15y,AUD 15y15y,NZD 15y15y,CHF 15y15y,NOK 15y15y,SEK 15y15y
2023-02-10,400.16999999999996,300.18,390.99,31.05,415.17999999999995,480.03,153.29999999999998,336.61699999999996,326.93,317.894,252.06900000000002,353.38,49.2,385.23,403.018,160.14,301.208,274.34,310.387,245.263,344.16,56.65,387.56,394.64,164.18,298.529,266.74,314.129,257.994,313.49,130.56,460.67,427.23699999999997,201.52999999999997,313.193,270.84999999999997,325.92400000000004,248.18099999999998,327.27,175.75,445.5,461.54400000000004,196.5,272.949,255.14999999999998,274.196,180.368,303.59,161.4,340.88,464.60100000000006,167.55,171.751,215.85999999999999
2023-02-13,399.207,303.987,393.07,28.110000000000003,415.17,494.237,156.98000000000002,348.802,329.06,317.966,254.61,353.88,45.989999999999995,387.03,417.879,164.01,310.269,277.58,309.892,247.789,345.37,53.43,389.59000000000003,406.126,167.19,305.71700000000004,271.08,307.899,258.811,313.64,127.49999999999999,459.02000000000004,428.36699999999996,200.34,312.421,273.36,321.19399999999996,248.591,325.02,170.89000000000001,446.15,467.014,196.94,275.902,256.61,270.02299999999997,179.85999999999999,300.81,153.56,339.95000000000005,470.08,168.23999999999998,174.358,218.17000000000002
2023-02-14,419.537,316.644,414.06,27.21,422.08,495.225,163.96,346.662,330.71000000000004,331.424,265.887,373.17999999999995,43.7,392.66,420.82800000000003,169.95,309.993,280.71000000000004,319.74,257.355,361.85999999999996,50.470000000000006,395.02000000000004,413.79,174.25,304.83099999999996,274.09,306.241,263.596,320.54,123.11000000000001,462.33000000000004,440.08900000000006,204.05,310.422,272.35999999999996,315.757,253.88299999999998,329.99,167.69,443.71,474.635,201.48000000000002,272.98,261.2,264.53000000000003,185.501,304.83,151.89999999999998,336.85,477.717,172.65,172.566,220.33999999999997
2023-02-15,422.59700000000004,315.751,403.47999999999996,27.91,422.65,494.421,164.03,349.704,335.53000000000003,337.942,268.31399999999996,360.69,44.6,390.88,417.953,175.85999999999999,314.519,288.28000000000003,325.786,260.646,353.51,51.22,394.13,409.471,176.18,311.87,279.31,314.927,269.805,321.41,124.78,465.03,431.20900000000006,206.65,313.671,278.90000000000003,321.81600000000003,262.04,329.74,169.97,447.68999999999994,468.01800000000003,202.11999999999998,277.862,263.53,269.481,193.175,308.15999999999997,153.48,340.07,471.83900000000006,174.52,176.92399999999998,221.95
2023-02-16,421.41400000000004,319.43899999999996,397.32,28.249999999999996,416.54999999999995,491.193,162.78,353.56399999999996,334.06,341.862,270.692,360.81,44.0,391.24,421.381,174.22,317.647,285.5,330.462,261.474,353.95,50.92,393.68,411.97400000000005,176.11,315.176,277.0,324.493,270.69800000000004,323.9,125.2,468.1,436.045,206.16,322.75399999999996,279.51,330.377,264.759,335.5,170.26,450.82000000000005,469.57000000000005,201.62,280.123,266.71999999999997,276.56100000000004,197.75300000000001,310.45,154.05,343.59000000000003,473.41499999999996,174.02,180.856,219.70999999999998
2023-02-17,413.90399999999994,316.784,399.46999999999997,29.630000000000003,420.2,484.89300000000003,165.1,359.005,337.7,333.84999999999997,268.988,361.85,46.61,386.56,422.251,173.64,321.757,291.09,324.375,260.539,353.92,53.28000000000001,390.3,413.483,174.43,319.14,283.32,320.249,263.964,324.43,127.23,462.32,442.568,204.76999999999998,325.006,279.59000000000003,324.696,259.929,338.22,173.04,448.25,471.847,201.06,283.37,267.88,270.781,191.881,314.25,156.39000000000001,340.86,475.692,172.54,183.523,224.58999999999997
2023-02-20,413.90399999999994,320.558,393.31,28.82,428.05999999999995,496.73299999999995,167.35,361.363,354.01,333.84999999999997,273.043,356.17,45.48,393.65999999999997,426.10599999999994,171.64,321.467,302.63,324.375,264.04200000000003,347.38,52.39,396.20000000000005,416.64700000000005,174.70000000000002,318.853,297.71999999999997,320.249,267.062,319.85,126.46,464.85,439.839,203.98000000000002,321.755,287.59999999999997,324.695,260.296,336.36,172.77,452.43,473.10299999999995,194.97,277.99,281.92,270.781,192.436,312.69,155.45,344.89,476.93899999999996,169.89000000000001,181.046,236.81
2023-02-21,428.47799999999995,329.88599999999997,413.97,29.48,436.72,519.93,171.70000000000002,376.795,368.01,348.964,281.34299999999996,378.48,46.97,403.39,440.294,176.21,340.168,326.59,340.313,272.37399999999997,366.17,53.99,405.00999999999993,428.27200000000005,179.73,335.215,317.72999999999996,333.577,275.09000000000003,334.64,128.26,474.83000000000004,449.0,210.13000000000002,331.707,302.76,333.315,265.996,348.65,172.44,459.03000000000003,483.99,198.32,289.618,295.0,276.80600000000004,197.363,323.20000000000005,153.75,350.26,489.08500000000004,174.06,191.561,250.36999999999998
2023-02-22,427.33,325.787,412.18000000000006,29.25,425.65999999999997,521.212,170.84,381.181,363.85999999999996,346.656,278.392,374.74,47.14,401.44,447.97200000000004,175.51000000000002,343.775,318.49,338.159,271.331,366.58,54.84,403.5,433.94899999999996,179.02,338.113,309.85,328.66499999999996,275.82300000000004,333.14,129.58,473.17,450.43699999999995,209.50000000000003,331.428,296.43,327.371,268.99199999999996,346.0,168.17,455.28000000000003,487.04200000000003,200.03000000000003,281.349,287.91,270.07,200.31799999999998,320.24,146.59,344.37,492.15600000000006,176.1,188.715,242.3
2023-02-23,426.275,326.23,414.87,29.25,431.63,522.224,168.48000000000002,377.83299999999997,362.51000000000005,340.803,277.86,374.73,47.14,408.6700000000001,469.468,173.11,345.771,316.92,332.817,270.038,366.56,54.84,408.88,455.065,175.54000000000002,338.39,307.29,323.057,273.033,331.66,129.58,470.24,456.135,204.99999999999997,331.54400000000004,294.7,325.073,264.756,345.61,168.17,455.63,496.666,194.87,280.744,282.03000000000003,268.481,195.43200000000002,319.09000000000003,146.59,345.07,501.841,171.26999999999998,187.945,241.0
2023-02-24,447.939,342.979,433.92999999999995,27.779999999999998,438.52000000000004,524.7620000000001,176.18,392.31,378.85,357.578,289.39300000000003,391.52,44.05,410.95,457.236,178.11999999999998,359.012,330.5,345.127,276.681,378.52000000000004,51.459999999999994,411.97999999999996,444.518,179.91,352.49199999999996,317.83000000000004,326.572,276.52,331.92,125.97,471.46,446.464,205.66,338.828,305.2,328.328,269.09200000000004,348.34000000000003,167.20999999999998,459.41999999999996,488.649,195.26,285.462,295.09,269.882,198.861,321.96,147.41,347.27000000000004,494.16700000000003,170.60999999999999,192.712,250.11999999999998
2023-02-27,444.20200000000006,350.89,443.03,28.63,434.26,534.029,180.02,394.6,384.09,350.473,293.361,392.2,44.47,400.35999999999996,464.316,178.14000000000001,359.635,331.94,338.111,281.43699999999995,379.64000000000004,51.53,406.59999999999997,451.11100000000005,179.78,351.002,320.65000000000003,325.022,280.743,338.4,126.14000000000001,470.24,449.32,205.82,336.04699999999997,307.90000000000003,329.642,275.14,352.33,166.15,455.41999999999996,490.215,199.54000000000002,283.904,294.72,271.277,207.473,325.66,145.45,343.14,497.70799999999997,174.72,191.96800000000002,249.18
2023-02-28,447.82,357.314,447.91999999999996,28.110000000000003,436.28999999999996,530.794,187.56,399.391,385.13,352.98199999999997,298.889,393.96,42.370000000000005,407.74999999999994,463.507,176.67,363.71000000000004,332.07,339.896,287.947,379.7,48.949999999999996,407.89,452.97099999999995,180.51,357.301,320.12,325.05899999999997,287.294,336.18,123.16,475.04,456.49600000000004,208.01,338.928,308.55,327.51,278.17400000000004,350.28000000000003,156.49,459.14,493.781,202.0,291.40500000000003,294.74,268.479,208.81099999999998,324.65999999999997,136.62,346.13,501.31500000000005,179.16,196.066,250.1
2023-03-01,456.44,365.048,442.02000000000004,27.13,429.25000000000006,520.6990000000001,192.75,395.133,386.75,360.658,306.82,392.06,41.79,399.08000000000004,456.18600000000004,187.32999999999998,363.693,332.71000000000004,347.51500000000004,296.341,379.0,48.3,401.08,445.012,189.1,355.653,325.11,332.822,291.045,346.75,122.64999999999999,472.79,447.89500000000004,212.72000000000003,337.84000000000003,310.29,330.455,280.66499999999996,362.39,158.56,457.55999999999995,485.942,205.28,284.483,296.47,269.361,211.05299999999997,339.15999999999997,138.76999999999998,343.16,493.38800000000003,182.49,192.706,251.79999999999998
2023-03-02,459.01800000000003,365.208,446.61,27.55,436.96000000000004,533.2189999999999,193.52,387.99899999999997,381.68,369.733,308.19800000000004,399.88,42.36,408.53000000000003,460.75100000000003,191.17,356.371,330.22999999999996,357.305,297.297,384.84,48.99,410.09000000000003,449.96799999999996,192.9,349.409,322.14,339.841,295.793,349.45,124.42999999999999,479.88,459.36,217.42,338.146,311.92,333.076,283.021,366.86,162.64000000000001,460.02,496.75,209.28,282.71000000000004,296.09000000000003,270.755,212.75300000000001,341.29,141.98,348.71,506.78400000000005,185.9,190.50199999999998,247.84
2023-03-03,452.602,357.255,443.62000000000006,26.43,435.71,530.5500000000001,190.54,379.342,374.1,361.18100000000004,302.078,394.03000000000003,41.27,401.25,463.436,188.57999999999998,349.12800000000004,326.1,348.223,291.955,381.78999999999996,48.25,404.23,452.811,190.60999999999999,342.854,317.01,327.019,287.183,344.53000000000003,124.99,472.76,461.95199999999994,214.22,333.549,307.55,320.592,276.149,360.32,164.11,454.06000000000006,498.749,207.34,278.11,291.40000000000003,260.17199999999997,206.08200000000002,333.97999999999996,143.67000000000002,344.76,510.00600000000003,184.04,186.579,246.58
2023-03-06,452.622,363.076,447.02000000000004,26.41,425.06000000000006,534.1039999999999,205.68,377.96500000000003,379.04,359.253,303.19,400.31999999999994,41.82,396.14,459.577,192.09,342.426,323.53999999999996,345.92900000000003,293.8,385.8,48.89,396.43,451.88100000000003,192.82,336.909,314.04,325.921,287.331,342.09999999999997,126.56,461.19000000000005,452.147,210.42000000000002,325.64000000000004,301.59,322.06800000000004,273.025,358.64,165.05,442.72,495.712,200.70999999999998,250.46200000000002,288.33000000000004,262.625,204.21200000000002,332.88,144.01,333.3,508.535,176.15,161.447,241.99
2023-03-07,462.35499999999996,363.977,451.46,26.400000000000002,409.93000000000006,525.172,204.28000000000003,370.794,379.62,364.331,297.96299999999997,398.25,41.44,374.53,456.162,191.76,333.424,314.93,347.498,286.544,382.96999999999997,48.96,379.53999999999996,445.133,190.64000000000001,327.665,307.95,320.73,280.56899999999996,329.57,127.49999999999999,454.07,443.45,206.38,320.312,300.8,316.99899999999997,269.419,347.43,166.66,435.17,489.64,198.54,250.695,284.85999999999996,257.045,201.839,321.7,145.64999999999998,332.48,504.0,174.45,159.068,240.92
2023-03-08,465.76300000000003,363.66200000000003,449.44,25.89,413.91999999999996,532.707,212.13000000000002,377.19800000000004,376.6,365.58099999999996,299.677,395.25,41.870000000000005,378.01,464.31899999999996,194.57,329.407,313.84,349.922,285.98400000000004,378.76,49.41,381.97999999999996,452.88500000000005,189.52,322.57099999999997,303.71999999999997,322.486,274.614,324.84000000000003,129.0,452.75,447.158,194.4,312.821,289.61,318.469,264.173,342.66999999999996,168.98,434.69,495.96400000000006,187.82000000000002,251.999,279.08,257.85999999999996,195.691,317.53,149.96,331.5,512.836,164.98,161.186,234.05999999999997
2023-03-09,435.87100000000004,350.247,449.89,28.43,403.8299999999999,521.85,213.60999999999999,386.166,380.36,347.436,291.932,397.43,45.129999999999995,371.9,453.87899999999996,197.44,340.206,310.45,335.894,278.41,381.62,52.88,377.04,441.826,193.13,333.87,300.23,321.443,274.94800000000004,330.16999999999996,131.92999999999998,451.06,437.43100000000004,192.92000000000002,317.77500000000003,287.63,315.793,266.744,347.1,169.95,431.75,486.59999999999997,181.02,257.745,277.57,254.792,201.12199999999999,322.27000000000004,150.25,329.94,503.325,158.34,166.951,233.67
2023-03-10,401.81300000000005,333.184,428.23,25.590000000000003,393.35,512.869,205.62,353.95,359.01,327.781,282.975,382.32,40.77,362.71,447.559,188.63,309.239,292.86,315.719,269.895,366.81,47.63,366.15000000000003,435.629,186.35,303.926,285.34000000000003,302.065,265.505,319.61,120.08000000000001,435.84,431.31399999999996,190.43,301.742,279.68,303.718,258.84200000000004,339.2,164.63,422.21999999999997,479.979,176.68,250.47799999999998,263.72,246.00900000000001,192.692,317.84,148.18,324.04,496.553,153.9,156.577,221.41000000000003
2023-03-13,347.308,308.20300000000003,404.45000000000005,18.64,380.6,458.868,161.52,321.728,327.97999999999996,326.927,280.12100000000004,373.25,30.39,334.52000000000004,410.389,167.9,293.406,269.87,319.369,263.82500000000005,356.0,35.04,347.40000000000003,403.293,168.53,293.278,262.44,309.686,260.146,301.53,98.26,437.45000000000005,421.80999999999995,176.46,292.41700000000003,260.31,309.78,250.71300000000002,325.27,145.78,420.54,466.989,158.43,243.68500000000003,246.18,254.309,184.968,306.02,129.32,329.58,484.21500000000003,132.25,150.747,198.98
2023-03-14,374.676,332.996,412.24999999999994,12.06,385.14,488.23100000000005,171.52,325.49899999999997,336.34,342.164,285.546,384.41,19.439999999999998,366.54,423.428,179.97,308.60699999999997,281.14,331.00399999999996,272.539,370.90999999999997,24.2,373.97,416.85800000000006,177.53,308.963,271.89,321.14799999999997,267.907,308.53000000000003,85.58,437.54,426.361,187.29,298.17900000000003,267.47999999999996,320.759,260.793,329.53000000000003,134.51999999999998,431.54,473.86100000000005,170.25,250.66199999999998,246.51000000000002,264.641,191.994,308.21,117.58,340.13,491.19599999999997,144.06,157.21099999999998,203.32
2023-03-15,345.287,309.267,390.95,19.580000000000002,364.03,462.815,131.89,296.39700000000005,330.66,324.833,287.188,377.19,28.93,329.82,415.616,167.28,280.786,278.71000000000004,313.19599999999997,276.027,362.31,33.2,344.24,407.36800000000005,161.82000000000002,284.13599999999997,269.37,304.827,265.14700000000005,300.77,99.27,441.28,413.465,170.85,297.917,256.37,309.384,249.751,319.76,155.01,416.96999999999997,463.41,151.54000000000002,245.115,245.67000000000002,254.648,171.6,298.44,139.73,328.0,479.387,125.88999999999999,149.773,195.54
2023-03-16,367.801,303.739,401.38,15.160000000000002,371.42,500.91700000000003,141.59,289.737,334.1,331.832,272.451,378.7,21.75,365.91,425.07099999999997,155.87,277.329,281.13,321.105,263.313,364.34000000000003,25.790000000000003,374.65999999999997,417.20300000000003,155.22,278.097,273.58,307.974,266.51099999999997,304.62,90.06,444.20000000000005,423.18800000000005,174.33,300.361,268.92,308.182,254.474,322.44,149.35,433.51,473.09999999999997,154.5,242.484,244.79000000000002,251.126,171.757,301.56,134.88,344.97,490.48199999999997,129.51999999999998,148.202,202.36999999999998
2023-03-17,327.897,276.473,380.32,18.12,354.85,479.37,133.65,293.11600000000004,325.87,305.671,250.304,356.15000000000003,25.729999999999997,339.36,424.04,149.48,271.656,268.07,300.65,247.33499999999998,343.88,29.599999999999998,352.49,413.965,151.73000000000002,274.633,263.25,301.411,258.058,293.2,95.43,430.97,411.804,162.54,293.41400000000004,255.57,304.893,242.41000000000003,314.73,155.39000000000001,412.87,463.493,145.2,240.65300000000002,241.10999999999999,246.541,160.037,294.26,140.42,321.57,481.794,128.83,145.53400000000002,196.45
2023-03-20,341.969,272.812,370.79,12.559999999999999,351.79,459.652,133.42000000000002,283.722,318.45,312.145,251.07,352.08,17.4,335.0,408.793,155.20000000000002,268.738,263.53,304.062,245.14200000000002,342.43,21.18,342.96999999999997,400.864,154.57,276.875,261.44,302.25300000000004,261.73199999999997,299.38,86.11,432.71,400.941,168.48000000000002,301.2,260.72,306.784,246.67,321.51,146.56,411.95000000000005,450.786,150.0,248.22700000000003,244.67,248.41899999999998,166.719,302.09999999999997,132.32,320.68,468.80600000000004,128.77,153.899,201.09
2023-03-21,357.826,293.207,376.32,12.559999999999999,359.03999999999996,475.596,164.1,298.896,322.6,321.213,264.89500000000004,353.78,17.4,354.94,412.925,168.42999999999998,278.954,268.34,316.30899999999997,260.30899999999997,342.95,21.18,356.27,405.586,173.53,286.087,266.27,311.82599999999996,266.955,301.51,86.11,435.24,409.88,182.86,307.651,266.09,309.972,249.816,322.18,146.56,415.32,458.43100000000004,166.42,263.248,242.26000000000002,249.18300000000002,170.419,300.64000000000004,132.32,323.74,476.642,144.79999999999998,163.64600000000002,195.94
2023-03-22,327.362,294.002,405.57,17.7,338.01,450.683,179.29,315.09499999999997,333.37,290.315,265.373,370.34,25.419999999999998,337.73,406.658,176.61,285.10900000000004,282.39,287.095,262.10499999999996,355.64,30.06,367.86,399.70599999999996,179.03,288.452,276.25,300.596,268.025,298.23,97.1,425.65,406.847,187.61,305.28,269.15,310.905,253.171,322.6,157.29,405.89000000000004,452.851,175.79,260.952,247.82999999999998,253.20299999999997,173.84,299.42,142.59,309.76,470.95599999999996,153.44,165.903,196.52
2023-03-23,314.623,278.52000000000004,376.75,16.38,343.43,453.489,163.83,317.278,320.40999999999997,283.24,248.697,345.7,23.04,326.29,406.23699999999997,166.71,281.453,269.75,281.504,248.007,336.19,27.150000000000002,349.35999999999996,399.984,171.01,283.506,266.31,300.969,262.082,297.25,93.37,426.3,413.82199999999995,187.49,298.427,266.32,315.49399999999997,253.33100000000002,319.52,154.02,409.07,453.153,181.25,256.786,248.76999999999998,260.43,177.96099999999998,299.25,141.82999999999998,317.79,469.299,162.25,161.822,193.59
2023-03-24,309.038,271.606,368.05,15.42,339.49,431.766,153.09,304.591,307.41999999999996,281.674,242.21200000000002,336.16,20.39,332.5,391.90200000000004,159.25,274.749,259.82,279.224,240.578,328.90000000000003,24.23,340.2,385.29,165.18,278.545,256.74,294.81,265.368,292.59,95.41,421.46999999999997,399.66499999999996,189.32999999999998,300.29699999999997,258.95,310.628,252.13299999999998,314.27,146.31,407.04,438.656,181.79000000000002,254.941,242.57,255.491,177.85,293.95,140.54,323.12,454.498,161.25,160.175,197.84
2023-03-27,333.329,280.463,384.33000000000004,17.37,358.5,457.39,163.14,312.387,314.96,294.33,253.49699999999999,351.62,24.21,340.62,399.488,171.21,282.634,268.1,292.053,251.52899999999997,340.32,28.24,341.74,393.731,173.15,286.938,265.54,308.411,271.617,299.78,95.05,431.4,410.647,192.38,307.875,267.17,318.031,263.08799999999997,315.5,153.65,415.89,449.582,186.92,261.303,246.91,261.125,189.46,293.21999999999997,143.87,332.37,465.613,165.68,161.768,202.91000000000003
2023-03-28,348.53900000000004,288.885,387.98,17.52,358.02,454.35400000000004,172.53,312.326,310.67999999999995,303.192,260.041,357.45,25.1,345.16,397.419,179.04,281.772,270.83,298.467,256.05600000000004,348.76,29.34,353.28,390.365,182.4,285.284,266.17,307.22299999999996,273.97200000000004,307.96999999999997,101.2,438.53999999999996,412.412,199.39,303.07599999999996,267.17,315.508,268.608,320.53,143.22,421.54999999999995,449.841,194.19,255.729,249.22,259.689,193.184,296.52,133.73,337.2,465.893,172.92000000000002,158.267,207.77
2023-03-29,351.31,291.846,397.01,17.01,351.83,462.04999999999995,183.32999999999998,312.373,311.89,303.828,260.502,363.82,24.529999999999998,342.49,398.392,179.72,285.661,269.4,299.2,254.06,352.15000000000003,29.07,349.46999999999997,388.09499999999997,184.07,290.057,265.83,307.368,274.73,305.98,89.14999999999999,435.89000000000004,409.01,202.75,304.397,265.02,316.012,271.68800000000005,318.17,139.08,417.34999999999997,448.812,196.53,258.785,251.82999999999998,261.112,195.64999999999998,293.56,127.49,331.9,464.854,175.56,161.093,211.17
2023-03-30,353.723,301.313,403.38000000000005,18.66,352.37,470.673,188.84,321.613,322.26,302.364,267.371,367.91,28.43,335.06,409.65999999999997,190.61999999999998,294.281,277.59999999999997,297.446,259.813,356.14,32.42,354.73,401.40599999999995,191.57999999999998,297.76099999999997,273.02,303.478,274.146,306.4,91.81,433.62,417.232,200.97,307.945,272.3,313.9,269.046,318.1,140.61999999999998,415.23,458.495,198.78,262.056,255.14999999999998,259.812,194.099,292.77000000000004,129.46,326.71000000000004,474.75300000000004,178.45,163.464,210.35
2023-03-31,338.07,299.001,400.61,19.56,346.13,469.434,191.69,321.58000000000004,325.65,287.285,262.255,364.59000000000003,28.62,326.94,407.832,187.63,290.93,276.57,283.128,255.126,352.33,33.31,341.06,398.779,187.21,292.86699999999996,269.45,298.07,268.842,302.03000000000003,96.32,421.38,414.79499999999996,194.95,301.377,269.57,307.505,266.928,316.65999999999997,141.91,404.23999999999995,456.416,195.47,252.598,250.76,253.97799999999998,194.048,292.66999999999996,133.47,316.76,472.57800000000003,175.48999999999998,169.57500000000002,201.96999999999997
2023-04-03,328.27099999999996,293.12,385.46999999999997,19.75,347.48,463.505,189.28,320.282,313.88,279.456,255.028,352.69,29.62,326.05,398.796,190.3,289.546,275.59,275.085,250.499,343.08,34.27,334.52000000000004,388.876,189.02,292.382,264.15999999999997,294.57,262.375,298.43,98.63,415.66999999999996,397.924,195.33,301.099,259.3,310.028,262.222,310.40000000000003,146.01,399.94,444.203,196.19,255.568,245.12,258.099,190.25,286.24,137.08,313.01,460.125,174.78,158.682,202.15
2023-04-04,310.437,285.54499999999996,374.63,19.42,335.45,463.795,190.08,316.871,308.32,267.52799999999996,246.17300000000003,350.78000000000003,29.42,317.69,396.23,195.14000000000001,280.90700000000004,268.38,265.63599999999997,244.714,341.87,34.28,328.62,387.70099999999996,193.23999999999998,287.59700000000004,261.91,291.058,267.29699999999997,301.77,103.0,415.71,402.20799999999997,202.48,300.495,261.63,309.447,263.38599999999997,312.2,150.29,397.98,446.757,198.47,258.106,247.13,258.525,193.52499999999998,287.99,141.55,315.47999999999996,462.74199999999996,177.26999999999998,157.571,200.59
2023-04-05,306.642,274.67,372.90000000000003,19.09,328.32,464.048,176.34,311.257,298.56,266.969,239.87699999999998,346.83000000000004,30.049999999999997,307.19,389.377,177.24,280.802,255.10999999999999,266.002,239.995,338.24,35.08,319.49,381.893,181.05,284.144,250.63,288.42699999999996,259.407,300.83000000000004,105.19000000000001,410.10999999999996,394.802,193.79999999999998,298.61,257.36,308.628,258.333,313.72,149.70000000000002,397.71000000000004,442.166,192.23,249.504,238.83999999999997,258.442,191.25300000000001,290.22999999999996,141.79,317.08,458.803,171.23999999999998,159.428,195.9
2023-04-06,313.139,276.26800000000003,375.57,18.15,326.90000000000003,442.441,170.42,311.12899999999996,298.91999999999996,267.682,242.50699999999998,348.97,28.43,308.53000000000003,373.584,175.81,280.813,253.33999999999997,264.666,239.12900000000002,341.38,33.300000000000004,319.36,370.721,177.88,283.94599999999997,251.7,287.06399999999996,261.546,302.03000000000003,101.11000000000001,407.66999999999996,398.589,189.06,298.497,258.48,306.33,260.193,314.88,146.16,396.28000000000003,440.26699999999994,187.94,250.836,238.73000000000002,256.304,193.679,290.28000000000003,136.46,315.2,458.03000000000003,167.98,153.885,195.28
2023-04-07,326.875,276.824,375.91999999999996,18.61,327.5,442.44399999999996,170.70000000000002,311.392,297.3,278.195,242.611,349.26,28.82,307.79,373.58299999999997,176.31,280.401,253.64,275.882,238.87,341.55,34.5,319.13,370.71999999999997,177.58,284.17900000000003,249.65,291.644,261.546,302.03000000000003,101.34,407.66999999999996,398.589,189.06,298.154,255.82,310.024,260.193,314.88,143.86,396.28000000000003,440.26699999999994,188.28,249.512,241.41,260.64500000000004,193.689,290.24,134.94,315.2,458.031,167.33,165.13899999999998,195.38
2023-04-10,331.39099999999996,276.824,375.91999999999996,18.08,327.5,454.787,170.91,311.996,297.40999999999997,284.051,242.611,349.26,29.13,308.19,379.462,176.29999999999998,280.694,253.63000000000002,279.366,238.87,341.55,34.54,319.13,376.604,177.58,283.663,249.64,293.716,261.546,302.03000000000003,101.99000000000001,407.66,404.54200000000003,189.06,298.706,255.82,309.642,260.193,314.88,143.79999999999998,396.28000000000003,446.363,188.28,250.697,241.41,259.439,193.69,290.24,135.56,315.19,464.246,167.0,153.85500000000002,195.38
2023-04-11,333.19,291.181,388.59,16.56,336.06,443.551,185.14,313.738,310.91,286.986,254.914,359.84,27.35,322.98,375.712,190.65,282.64,268.83,280.82099999999997,251.425,351.87,32.61,330.25,372.392,191.28,285.725,264.54,293.89,270.125,313.21,99.3,417.31999999999994,400.072,199.29,299.906,263.83,307.173,267.347,323.83000000000004,146.60999999999999,403.93,441.796,196.82999999999998,252.048,247.23000000000002,256.095,201.49699999999999,298.68,138.92,317.35,459.60599999999994,176.21,155.122,206.47000000000003
2023-04-12,323.37,300.552,394.77000000000004,15.83,344.55,439.09000000000003,189.9,319.462,320.57000000000005,277.425,262.84999999999997,362.91,27.18,325.7,376.146,191.91,287.903,276.29,273.334,258.34000000000003,354.68,32.83,332.41999999999996,370.052,192.45000000000002,290.029,268.56,291.402,273.087,317.0,100.84,422.41999999999996,397.289,202.36,304.34299999999996,270.18,307.384,272.334,327.01,145.23999999999998,406.93,439.252,198.81,256.195,253.94,257.863,207.34900000000002,302.34000000000003,135.8,320.40999999999997,457.009,178.81,159.111,207.96
2023-04-13,324.201,296.09999999999997,392.93,15.53,344.62,443.40799999999996,186.10999999999999,332.334,318.29999999999995,280.932,259.716,361.28999999999996,27.060000000000002,325.45000000000005,379.873,190.51,295.446,273.17,278.052,256.88599999999997,353.62,32.92,338.09,373.69,190.55,294.862,268.13,298.67499999999995,276.17600000000004,317.91,101.46,425.12999999999994,401.065,204.99,303.841,267.02,314.744,270.512,333.65999999999997,142.95,409.36,442.844,201.82000000000002,254.775,253.57,265.01,206.745,309.31,133.14999999999998,323.26,460.69500000000005,180.82,156.15200000000002,207.53
2023-04-14,339.01599999999996,307.955,403.96999999999997,15.950000000000001,357.74,447.01199999999994,193.06,341.618,321.19,292.895,270.971,368.59000000000003,27.889999999999997,331.40999999999997,382.737,193.44,302.25,280.46999999999997,287.912,264.087,360.14,33.57,343.89,376.968,194.71,301.002,272.7,301.47499999999997,277.536,323.15,101.66,435.46,408.44800000000004,207.27,309.996,271.76,318.283,273.672,338.7,146.54,417.99,447.90999999999997,204.09,260.909,255.72,268.81,209.35399999999998,314.99,136.43,330.90000000000003,465.83500000000004,184.46,161.663,213.41000000000003
2023-04-17,353.084,307.999,401.84,16.93,359.59,459.049,194.98,354.822,329.95,304.654,274.134,367.5,30.14,343.1,387.114,196.38,315.985,288.85999999999996,298.402,267.908,360.15000000000003,35.88,351.1,381.34299999999996,196.91,313.597,282.18,309.656,282.691,327.39,106.59,437.89,410.004,209.75,319.368,280.24,325.43899999999996,277.48499999999996,341.55,151.6,421.39,451.955,209.14000000000001,268.99600000000004,264.05,275.108,213.16799999999998,316.71999999999997,140.79,333.59999999999997,469.951,187.66,173.21800000000002,219.23
2023-04-18,349.981,315.856,412.59,16.34,365.41,471.42299999999994,191.97,354.142,335.81,300.962,276.604,375.77,28.87,354.24,396.6,192.91,315.247,292.17,295.769,270.934,367.3,35.13,362.21999999999997,390.36400000000003,195.15,312.599,285.69,308.522,280.585,333.34000000000003,105.08,444.39000000000004,418.63599999999997,208.97,319.623,279.88,324.846,277.44,347.65000000000003,148.66,429.2,461.10300000000007,205.20999999999998,270.357,263.73,274.417,210.27999999999997,322.54,137.65,340.6,479.296,185.53,170.53799999999998,222.12
